Datetime,Tweet Id,Text,Username
2020-08-05 14:52:34+00:00,1291024302876188672,"Dokter residen sudahlah bekerja tanpa digaji, dengan risiko tertular yg tinggi, masih pula harus membayar uang pendidikan. 

Merekapun akhirnya menyerah karena tak bisa lagi membayar.

Tidak bisakah dana #COVID19 yg ratusan triliun itu digunakan utk menggratiskan SPP mereka? https://t.co/L3JD79dbK7",berlianidris
2020-08-05 13:14:45+00:00,1290999685671301124,"Pilkada serentak pada 9 Desember 2020 mendatang harus memenuhi dua hal. 

Pertama, harus berjalan secara demokratis, langsung, umum, bebas, rahasia, jujur, dan adil. Kedua, protokol kesehatan ketat harus diterapkan agar aman dari Covid-19. https://t.co/7DkmxJwocv",jokowi
2020-08-05 10:19:53+00:00,1290955679994241024,"Kalo gue tulisin nama perush/instansi dan gedung2  di Jakarta yang karyawannya positif Covid19 tapi tetap melakukan aktivitas biasa kira2 bakal kena UU ITE gak yah?

Ini banyak yang DM minta tolong karena tetap dipaksa utk kerja",kurawa
2020-08-04 22:34:15+00:00,1290778102373613569,"Tadi malam sebelum tidur, saya riset mslh yg dihadapi masyarakat. Saya putuskan pagi ini setelah jalan kaki akan menulis judul 
""Pengangguran Merajalela Akibat Covid-19: Kado 75 Tahun Indonesia Merdeka."" Akan terbit siang ini di https://t.co/s3L8fzoQO9",musniumar
2020-08-04 06:03:24+00:00,1290528745749536768,Update hari ini tentang pengobatan Covid19 dari Jepang🦠💊 https://t.co/CPWIMFLHYQ,andori
2020-08-04 03:07:23+00:00,1290484449709195265,"Pandemi Covid-19 telah mengubah cara kerja, belajar, hingga cara bertransaksi kita, dari sebelumnya melalui kontak fisik menjadi lebih banyak secara daring. 

Karena itu, pandemi ini harus dijadikan momentum untuk melakukan percepatan transformasi digital. https://t.co/9N563VHQ1V",jokowi
2020-08-04 02:24:16+00:00,1290473597547339776,"Bismillah. Kami dari Ruangguru mengumumkan bahwa kami akan menyumbangkan seluruh pemasukan Skill Academy sebagai mitra platform digital kartu prakerja untuk penanganan COVID-19. Semoga bermanfaat, aamiin. https://t.co/CSgFNuVaWh",AdamasBelva
2020-08-03 08:15:23+00:00,1290199573303091200,"negatif covid-19, positif fandom-19. BUKAN AKU.",dtae_
2020-08-03 07:33:54+00:00,1290189132681981953,"Suasana minggu-minggu terakhir ini cukup membuat masyarakat khawatir. Makin banyak yang tidak taat protokol kesehatan. Kasus  positif Covid-19 kini mencapai 111.455 orang, 68.975 sembuh dan 5.236 meninggal. 

Meski, case recovery rate kita cukup bagus, yaitu 61,9 % sembuh. https://t.co/EY6ujuE0qU",jokowi
2020-08-03 06:00:25+00:00,1290165605673312259,"Sahabat, wabah Covid-19 di NKRI terusan mengkuatirkan, byk yg wafat &amp; terdampak scr ekonomi. 

Sy ingin dukung UKM daring dr teman2 yg terdampak. 

Yuk, pasarkan dagangan bpk/ibu dg unggah informasi lengkap jualan di kolom komentar di akun ini.

Semoga laris-manis, al-Fatihah 🤲",Ayang_Utriza
2020-08-03 04:45:33+00:00,1290146768114446337,Jokowi Merasa Masyarakat Semakin Khawatir dengan Covid-19: Saya Tidak Tahu Sebabnya Apa https://t.co/VGj7eWT2x8 https://t.co/vMz8oKOWit,KompasTV
2020-08-03 02:59:50+00:00,1290120163799400448,"Pukul empat sore kemarin, saya menerima telepon dari Presiden Turki Recep Tayyip Erdogan. Kami saling menyampaikan selamat Iduladha, termasuk untuk rakyat kedua negara. 

Saya juga menyambut baik peningkatan kerja sama kedua negara, termasuk kemungkinan dalam penanganan Covid-19. https://t.co/J23BRuzXN5",jokowi
2020-08-01 05:49:05+00:00,1289437977328771078,"Selamat jalan dr Andhika Kesuma Putra Sp.P(K). Beliau adalah dokter paru yg sangat baik, cerdas dan tidak pelit ilmu. Tdk disangka di usia muda ini beliau sdh pergi mendahului kita. Selamat jalan dok,  perjuanganmu membantu pasien2 covid19 tidak akan sia2. Semoga Husnul Khatimah. https://t.co/LWsvAa289l",jcowacko
2020-08-01 05:07:42+00:00,1289427564117680129,"Pendekar COVID-19 itu telah pergi..

Innalillahi wa innailaihi rajiun...selamat jalan
dr. Andika Kesuma Putra, M.Ked(Paru),SpP(K)
Allahummaghfirlahu Warhamhu wa'afihi wa'fuanhu. Insya Allah almarhum husnul khotimah. 
Alm telah berjuang dan melawan sekuat kuatnya. https://t.co/JU3tyxHg8v",FebrianiFatma
2020-07-30 04:03:50+00:00,1288686715683495936,"Guys bantu report akun ini dong, dia nyebarin false information ttg COVID19 di instagram, dia juga mencatut DM temenku tanpa izin. Selain false info, dia hate speech ke bbrp institusi/kelompok populasi. Coba baca postnya deh, gak reliable tapi followersnya 241K. https://t.co/uXCYAofqzE",febrinasugianto
2020-07-29 03:20:37+00:00,1288313451400462337,"Pandemi Covid-19 telah menimbulkan ketidakpastian  ekonomi dunia. Itulah sebabnya, postur APBN tahun 2021 harus dirancang untuk mengantisipasi berbagai kemungkinan. 

Termasuk, risiko masih berlanjutnya ketidakpastian ekonomi global di tahun 2021. https://t.co/mTijfPU38v",jokowi
2020-07-28 08:40:00+00:00,1288031439754113024,"IMF memprediksi pertumbuhan ekonomi global akan minus 2,5%. Sebulan kemudian, Bank Dunia menyampaikan, pertumbuhannya minus 5%. Tiga minggu lalu, prediksi OECD bilang, minus 6-7,6%.

Bagaimana pun, kita terus berjuang menyelesaikan soal Covid-19 dan ekonomi di negara kita. https://t.co/DMG8lf2w8K",jokowi
2020-07-27 08:32:38+00:00,1287667200682102784,"Indonesia mencatat 1.525 kasus baru positif COVID-19 dalam sehari (27/7).

Sekarang ada total 100.303 kasus di seluruh Indonesia. 4.838 orang meninggal dunia, 58.173 pasien dinyatakan sembuh.

Udah dong udah...🙃😫 https://t.co/gxN8wX1MH6",asumsico
2020-07-27 05:38:33+00:00,1287623390296080386,Ketua KPK Tegaskan Korupsi Dana COVID-19 Akan Dihukum Mati https://t.co/Ydbql9XGUo,VIVAcoid
2020-07-27 05:37:26+00:00,1287623106454929408,"Kasus global Covid-19 sudah 15,8 juta dengan kematian 640 ribu jiwa. Kita harus menyikapinya dengan bekerja luar biasa dalam konteks manajemen krisis. 

Penanganan kesehatan tetap prioritas, aura krisis kesehatan digaungkan, sampai vaksin tersedia dan digunakan secara efektif. https://t.co/P12hvHDqtq",jokowi
2020-07-26 05:27:46+00:00,1287258285410676737,"Di kebun binatang Wroclaw di barat daya Polandia, seekor bayi harimau Sumatra betina lahir pada 23 Mei lalu di tengah pembatasan sosial akibat pandemi COVID-19.

Kelahirannya diumumkan pihak pengelola kebun binatang pada pekan ini.

Foto: AP https://t.co/j0DGrHWZmd",asumsico
2020-07-25 07:56:20+00:00,1286933286963433472,"Saya dan Ibu negara mengikuti pemeriksaan kesehatan berkala, termasuk uji swab Covid-19 yang kami jalani kemarin sore. Alhamdulillah, hasil tes swab kami negatif.  

Ayo, jaga imunitas tubuh dengan berolahraga rutin, selalu memakai masker, rajin mencuci tangan, dan jaga jarak. https://t.co/VV9TvkQSMA",jokowi
2020-07-23 01:07:19+00:00,1286105577743998977,"Lebih 70 juta anak Indonesia merasakan dampak pandemi Covid-19. Mereka tak bebas bermain bersama kawan sebaya, dan sebagian harus belajar dari rumah. 

Mereka harus terlindungi. Di pundak anak-anak ini, terpanggul harapan akan Indonesia maju.

Selamat Hari Anak Nasional 2020. https://t.co/zHNyI6TsOw",jokowi
2020-07-22 14:30:18+00:00,1285945267699675137,Mendagri: Secara Teori yang Terbaik Jenazah Covid-19 Dibakar https://t.co/NPEd3JzhQX,CNNIndonesia
2020-07-22 05:33:53+00:00,1285810275187187713,"Saya kembali bertemu dan menyerahkan secara langsung bantuan modal kerja kepada 60 pelaku usaha mikro dan kecil dari DKI Jakarta di halaman Istana Merdeka, kemarin. 

Bantuan sebesar Rp2,4 juta itu saya harapkan bisa meringankan beban mereka akibat pandemi Covid-19. https://t.co/Wvxeg0T9hX",jokowi
2020-07-22 02:29:10+00:00,1285763791204913152,"Kita akan melaksanakan uji klinis vaksin Covid-19 tahap ketiga dengan melibatkan 1.620 sukarelawan. Proses dan protokolnya mendapat pendampingan secara ketat oleh BPOM. 

Apabila berhasil, BUMN Bio Farma siap memproduksi vaksin ini dengan kapasitas 100 juta dosis per tahun. https://t.co/hSga1DSbrg",jokowi
2020-07-21 14:01:38+00:00,1285575665480159235,"Terima kasih Pak Yuri untuk dedikasi dan kebersamaan selama 140 hari sebagai Jubir Pemerintah Penanganan COVID-19. Sehat selalu ya pak 🙏

Nah, selama jadi jubir, apa sih pesan yang paling kalian inget dari Pak Yuri? Share yuk di kolom reply 😁 https://t.co/y5TpPlmc9p",KemenkesRI
2020-07-21 10:42:43+00:00,1285525606923251713,"Petugas pemakaman COVID-19 di Palangka Raya dipukul hingga pingsan. Pasalnya keluarga korban tidak terima atas penanganan pemakaman terhadap salah satu anggota keluarganya dengan protokol kesehatan, Selasa, 21 Juli 2020. https://t.co/sGSiHpehVZ",infoPLK
2020-07-20 23:21:41+00:00,1285354221991124993,"Mohon doa sahabat sekalian, ayah saya kemarin diswab test setelah beberapa hari sebelumnya kontak dengan pasien #COVID19.",berlianidris
2020-07-19 15:44:01+00:00,1284876657455595522,"Gw bingung.. Kmrn Anji sama Cak Lontong ktm Pak Jokowi.. Stlh itu... Cak Lontong blg yg percaya konspirasi Covid19 itu ""gagal paham""  Nah Anji malah ngomong adanya Konspirasi di Covid19..
Lah kmrn kalian ktm Presiden teh ngapain.. Klarifikasi yuk😂 #closethedoor",corbuzier
2020-07-19 10:27:51+00:00,1284797092192370688,Orang2 yang percaya kalo COVID-19 adalah konspirasi itu kudu digimanain ya biar insap?,ernestprakasa
2020-07-19 05:36:51+00:00,1284723858512113664,"Pandemi udah jalan hampir 6 bulan di Indonesia,
dan timeline masih ngeributin apakah COVID19 ini ada atau ngga. Beneran bahaya atau ngga.
Bayangin, debatnya masih di beneran bahaya atau ngga.
🙃",falla_adinda
2020-07-19 04:58:17+00:00,1284714151625895936,Telomoyo banjir pengunjung yang g percaya Covid-19 #Magelang #BorobudurNews https://t.co/yaSihPZO2B,BorobudurNews_
2020-07-18 12:23:50+00:00,1284463891708121088,"Ehe, kasus COVID-19 di Indonesia udah ngelewatin Cina 🙈 https://t.co/mAFUC5zrt5",asumsico
2020-07-18 05:37:34+00:00,1284361649739030529,"Foto ini menjadi bukti bahwa tidak harus mahal untuk mencegah penularan Covid-19. Cukup modal disiplin patuhi protokol kesehatan.
.
Foto : Jawa Pos Weekend https://t.co/OR2n3NbwHx",KhofifahIP
2020-07-18 02:00:00+00:00,1284306899467304961,"Mau keluar rumah? 
Pakai masker. 

Hendak jogging atau bersepeda? 
Pakai masker. 

Tak ada ruang untuk melenggang tanpa masker. Hanya dengan kedisiplinan mematuhi protokol kesehatan, kita terhindar dari Covid-19. https://t.co/xEuLSo8FRk",jokowi
2020-07-16 10:32:43+00:00,1283711152711557121,"Menteri Kesehatan dua hari lalu mengganti istilah Covid 19: Orang Dalam Pemantauan (ODP) menjadi Kontak Erat, Pasien Dalam Pengawasan (PDP) menjadi Kasus Suspek,  Orang Tanpa Gejala (OTG) menjadi Kasus Konfirmasi Tanpa Gejala. Orang kampung saya semakin bingung memahaminya.",karniilyas
2020-07-15 01:50:18+00:00,1283217294798188549,"Makin bangga dipimpin Pak Jokowi! 

-Menteri Pertanian mengurus soal kesehatan
-Menteri Pertahanan dikasih job ketahanan pangan
-Dokter hewan kampanye urus penyakit manusia
-Para artis diundang ke istana untuk tangani Covid-19
-Dll

Negara lain pasti IRI &amp; DENGKI.

Anda?",toplevel_view
2020-07-14 00:59:23+00:00,1282842091249270784,"Pandemi Covid-19 menyebabkan kesulitan pada para pedagang kecil ini. Ada yang omzetnya jatuh, ada yang keuntungannya turun, dsb. 

Untuk meringankan beban mereka, pemerintah mulai memberi bantuan modal kerja darurat. Meski kondisinya berat, saya ingin mereka tetap bersemangat. https://t.co/vR04p9nSae",jokowi
2020-07-13 07:57:49+00:00,1282585008125837312,"Silaturahim ke kantor Pak @prabowo. Bertukar pikiran &amp; saling update. Pak Prabowo berada di dalam pemerintahan, saya berada di luar pemerintahan. Tapi tujuan kita sama yakni mempercepat penghentian COVID-19 sehingga ekonomi masyarakat meningkat di tengah biaya yang kian mencekik. https://t.co/74FXW1cMW1",sandiuno
2020-07-13 06:46:12+00:00,1282566985147023361,"Kenaikan angka kasus positif Covid-19 di Indonesia perlu disikapi dengan gerak cepat melakukan pengujian, pelacakan, dan perawatan pasien terinfeksi. 

Terutama di 8 provinsi dengan angka penularan tinggi, yaitu Jatim, DKI Jakarta, Jabar, Sulsel, Jateng, Sumut, Papua, dan Kalsel. https://t.co/NxMyt1S3Pv",jokowi
2020-07-10 18:07:51+00:00,1281651362887958530,Pemerintah Sebut Istilah 'New Normal' Pandemi Covid-19 Keliru https://t.co/8LX9qxc9nl,CNNIndonesia
2020-07-10 03:29:04+00:00,1281430207786700801,"Penambahan kasus positif Covid-19 secara nasional kemarin tercatat 2.657 kasus. Ini lampu merah buat kita. 

Dalam kunjungan ke Posko Penanganan dan Penanggulangan Covid-19 Kalteng, saya mengingatkan pemerintah daerah agar berhati-hati menerapkan adaptasi tatanan kehidupan baru. https://t.co/03CptKCyDb",jokowi
2020-07-10 03:00:00+00:00,1281422893818146816,"WHO tampaknya udah ancang-ancang lampu ijo kalau COVID-19 beneran airborne 😩. Perbedaan paling gampang, klo droplet bakal lgsg jatuh, sedangkan airborne masih bs melayang2 di udara. Jika positif terkonfirmasi airborne, aktivitas dg setting indoor, tertutup, crowded, ... https://t.co/RNL0RL8JvM",afrkml
2020-07-10 01:48:54+00:00,1281405004079697921,"COVID-19: Penunggang roller-coaster di Jepun diminta senyap, hanya jerit dalam hati
https://t.co/TZLuB1kRQY
#AWANInews #AWANIpagi #HapusCOVID19 https://t.co/Xt49cIb7pn",501Awani
2020-07-10 01:24:52+00:00,1281398955629113344,"Barusan dapat telepon saudara sepupu saya di Surabaya

Beliau bekerja sebagai administrasi di salah satu fakultas di Kampus B Universitas Airlangga

Beliau positif COVID-19

Setelah saya tanya, beliau hanya beraktifitas di kampus aja

Mohon do'anya untuk kesembuhan sepupu saya 🙏",axdwin
2020-07-09 09:19:32+00:00,1281156019008049152,"#DataTerbaruCorona
Dari 23.832 spesimen yang diperiksa, 2.657 orang dinyatakan positif #covid19 per Kamis (9/7).

Hari ini (9/7) tercatat penambahan kasus positif tertinggi di Indonesia sejak kasus pertama diumumkan pada 2 Maret 2020. https://t.co/fOTZ6Nl29O #CNNIndonesia https://t.co/MUdJsz1f7v",CNNIndonesia
2020-07-09 09:10:36+00:00,1281153771322523648,"Indonesia mencatat 2.657 kasus baru positif COVID-19 dalam sehari (9/7).

Sekarang ada total 70.736 kasus di seluruh Indonesia. 3.417 orang meninggal dunia, 32.651 pasien dinyatakan sembuh.",asumsico
2020-07-08 12:31:37+00:00,1280841971028733954,"""Min kapan ...?""

Kalimat yang paling banyak menghiasi timeline media sosial BKN belakangan ini

Jadi #SobatBKN sudah siap mengikuti pelaksanaan SKD #DikDin2020 dan SKB #CPNS2019 di tengah Covid-19? 😀",BKNgoid
2020-07-08 05:53:56+00:00,1280741891911249920,"Berbagai bukti terbaru menunjukkan #COVID19 dpt menular melalui udara (airborne). Meskipun penularan utama ttp melalui droplet, pd situasi tertentu, jaga jarak 1-2 m tdk cukup.

Pastikan sirkulasi udara baik. Buka jendela. Batasi AC. Jgn berkumpul di ruang tertutup &amp; tempat ramai https://t.co/YMAjgqi0NP",dirgarambe
2020-07-07 14:29:08+00:00,1280509158861803520,"Mabok Kecubung campur Telek cah iki 👉 @fadjroeL 👈 

Fadjroel: Kepemimpinan Jokowi Berhasil Kendalikan Covid-19
https://t.co/GrQSmsWLr3",UyokBack
2020-07-07 09:22:07+00:00,1280431892991369216,"Penanganan Covid-19 tetap berjalan, pembangunan infrastruktur tidak kita lupakan. Hari ini, saya dan jajaran terkait, membahas percepatan proyek strategis nasional jalan tol trans-Sumatra dan Cisumdawu.
Keduanya akan memberikan daya ungkit percepatan pemulihan ekonomi nasional. https://t.co/SzroK1h220",jokowi
2020-07-06 00:40:46+00:00,1279938305736372225,"padahal aku ngga tertular covid-19, tapi kenapa tiba-tiba kamu menjauh tanpa alasan?",Crushditto
2020-07-05 13:30:17+00:00,1279769570383761408,"Memakai masker dengan benar disertai disiplin mencuci tangan dan menjaga jarak akan lebih efektif menurunkan resiko penularan COVID-19.

Ini koleksi masker kain saya, teman-teman punya berapa masker? 😷

https://t.co/SupWlaSiWy
#GerakanPakaiMasker
#JagaJakarta
#JakartaTangguh https://t.co/5qJYcHnm7M",aniesbaswedan
2020-07-05 13:19:28+00:00,1279766850818068481,"Produk ini tidak layak disebut ""Antivirus Corona"". Sebut saja ""Kalung Eucalyptus"".

Klaim pd foto no 2 &amp; 3 hanya berdasarkan penelitian pd sel, blm diuji pd manusia.

Tdk ada bukti sahih produk ini dpt mencegah #COVID19. Ikuti saja yg sudah jelas: jaga jarak, masker &amp; cuci tangan https://t.co/AGxdrszrVf",dirgarambe
2020-07-03 14:32:44+00:00,1279060512135712768,"Sudah Terlanjur Kena Marah Dianggap Lalai, Dipublikasikan Lagi, Eh Kemenkes Malah Nyatakan Belum Terima Dana Corona Rp87 T. Kasian Rakyat Indonesia. Sudah terdampak covid-19, masih disuguhi akrobat. Smoga Korona kasian dan sgra tinggalkan Indonesia. https://t.co/Tx6KgiGqcG",hnurwahid
2020-07-03 05:20:42+00:00,1278921588809723909,"Semoga Saintis cepat menemukan vaksin Covid-19 seperti sebelumnya menemukan vaksin polio, cacar, dsb.

Sebab jika tidak...,

Bumi yg baru saja sedikit beristirahat, kini menghadapi masalah baru.

📸: Ocean Magazine. https://t.co/FH4dB2FRBi",semestasains
2020-07-03 01:42:18+00:00,1278866625114955782,"Saintis NatGeo dan BBC, meneliti danau di Vancouver Island yg airnya berubah menjadi 'sebening kristal' gara2 pembatasan saat pandemi Covid-19.

Tidak tahu apa sebabnya, yg pasti sesuatu di kamera mereka telah memancing perhatian ribuan kecebong.

📸: Maxwel Hohn. https://t.co/jX15LdS54T",semestasains
2020-07-02 12:47:07+00:00,1278671543921283075,Ni lah orang-orang yg anggap sy mcm keluarga di Seoul. Video ni kompilasi reaksi mereka setelah 3 bulan kami tak jumpa (spnjg Summer Jun - Ogos sy di Malaysia) tahun lps. Lps Covid 19 berlalu sy nk buat video mcm ni lg. I miss them all! https://t.co/Cq63SS09K6,callmefye
2020-07-02 02:16:22+00:00,1278512812063551488,"Yang harus di putusin itu rantai penyebaran covid-19, bukan hubungan kita.",innocentluvv
2020-07-02 01:49:13+00:00,1278505979982671873,Thailand secara kultur nggak  jauh beda dari Indonesia. Kenapa Thailand bisa tangani Covid-19 dengan sangat baik? Kenapa??,jokoanwar
2020-07-01 02:24:08+00:00,1278152378290601986,"Kapan #COVID19 berakhir? 

Masih belum dpt dijwb dengan pasti:
- 1-3 thn utk punya vaksin yg efektif
- Herd immunity lama tercapai
- Perilaku masyarakat sulit diatur
- Political will cenderung berkurang

Prediksi saya: paling cepat 2-3 tahun.

Persiapkan diri. Perang msh panjang.",dirgarambe
2020-06-30 16:32:23+00:00,1278003457513844738,"Ujung teori covid-19 adalah vaksin massal yang dilengkapi barcode dengan GPS aplikasi berbasis android

Yang telah divaksin akan mendapatkan barcode diri dan dapat ditelusuri keberadaannya (data)

Manusia menjadi binatang ternakan yang akan terpantau populasinya",podoradong
2020-06-30 04:42:20+00:00,1277824769216229378,"buset dah cina, ini covid-19 aja nggak tau kapan kelarnya, udah ada lagi aja flu babi. babinya baru lagi hhhh https://t.co/NoLz3XRfms",ikramarki
2020-06-29 05:31:14+00:00,1277474687665094657,"Beberapa provinsi dengan angka penyebaran Covid-19 yang masih tinggi, perlu ada tambahan tenaga dan peralatan medis dari pusat. 

Saya juga telah menginstruksikan untuk segera mencairkan bantuan dana yang telah disiapkan bagi pelayanan kesehatan serta tenaga medis. https://t.co/jYBqruxUMs",jokowi
2020-06-29 00:40:24+00:00,1277401496867540992,"Menurut Presiden @jokowi, dari Rp 75T yang dianggarkan untuk sektor kesehatan dalam menangani Covid-19, baru sekitar 1,5% yang dikeluarkan! 

Jadi dari kemarin Kemenkes ngapain aja? Penganggaran tanpa implementasi jadinya ya sia-sia 😔",TsamaraDKI
2020-06-27 07:52:25+00:00,1276785442147328000,"CFD sekarang disebar ke 32 titik. Ayo DKI jangan mau kalah saing sama Jawa Timur, rebut kembali puncak klasemen COVID-19! 🔥",ernestprakasa
2020-06-26 10:32:27+00:00,1276463327955218432,Nonton deh videografis ini dan lihat gimana bagusnya performa Jawa Barat dalam hal penanganan covid19. https://t.co/sLQ3Qqz3GA,imanlagi
2020-06-26 02:57:58+00:00,1276348951545827328,"SCIENCE IS AMAZING.

Untuk Pertamakalinya Di Dunia:
Paru-paru pasien penderita COVID-19 yang sudah sangat parah berhasil didiselamatkan melalui proses ""Double Lung Transplant"".

Bagi yang masih merasa bahwa COVID-19 adalah flu biasa..., IT AIN'T!

📸: Northwestern Medicine. https://t.co/T83TJjMwjl",semestasains
2020-06-26 01:20:50+00:00,1276324507913867264,"Di Tengah pandemik Covid19, Masyarakat @Aceh bantu pengungsi Rohingya. Majoritas anak anak dan Wanita. https://t.co/zlLJo9g4uV",Aceh
2020-06-25 11:22:51+00:00,1276113623128010752,"Hari ini jumlah kasus positif Covid19 di Indonesia tembus 50.000.

Hati-hati, jangan sampai times New Normal berubah jadi Hell vetica.",handokotjung
2020-06-25 04:45:58+00:00,1276013744640757761,"Pagi ini, saya ke Jawa Timur, untuk kunjungan sehari di Kota Surabaya dan Kab. Banyuwangi. Inilah kunjungan kerja pertama saya ke daerah sejak adaptasi kebiasaan baru diberlakukan.

Saya hendak melihat kerja Gugus Tugas Penanganan Covid-19 serta ke pasar tradisional. https://t.co/3RfqmlLWM1",jokowi
2020-06-24 12:14:33+00:00,1275764247662755840,"Pemerintah telah membangun sebuah sistem informasi terintegrasi yang bernama ""Bersatu Lawan Covid"" (BLC) untuk mempercepat alur pelaporan data dari daerah sampai pusat.

Data-data itu diolah dan menginformasikan situasi penyebaran Covid-19 masing-masing daerah di Indonesia. https://t.co/WmeQi0dmcO",jokowi
2020-06-24 11:16:01+00:00,1275749515115388933,"Ancaman Covid-19 belum berakhir. Untuk kesekian kalinya, saya mengingatkan masyarakat untuk disiplin mematuhi anjuran dan protokol kesehatan di tengah pandemi.

Ikuti dan patuhi anjuran-anjuran untuk: gunakan masker, sering cuci tangan, jaga jarak aman, dan hindari kerumunan. https://t.co/m55KWmpbtk",jokowi
2020-06-24 08:27:33+00:00,1275707118734184462,"Semoga demo ini tdk jadi cluster baru penyebaran Covid-19 di Jakarta, krn mereka scara politik dukung @aniesbaswedan makanya dibiarkan. https://t.co/BghVbjveEj",GunRomli
2020-06-23 06:24:02+00:00,1275313646810218496,"Gampang liat kelompok 212 kalo lagi bokek..

Mereka pasti bentar lagi demo, supaya ada investor yg tertarik utk biayai massa mereka. Maklum, Covid 19 kelamaan, jadi gak ada pendapatan dr ceramah2.

Kalo kata Don Corleone, ""Its just business, nothing personal..""",Dennysiregar7
2020-06-23 01:28:21+00:00,1275239236350799873,"Alat tes polymerase chain reaction (PCR) untuk mendiagnosis Covid-19 saat ini telah diproduksi di dalam negeri oleh BUMN Bio Farma. Kapasitasnya sampai  50 ribu per minggu.

Bila produksinya bisa sampai dua juta setiap bulan, kebutuhan alat tes PCR dalam negeri dapat terpenuhi. https://t.co/cDeMpmkmVh",jokowi
2020-06-22 07:02:34+00:00,1274960955953168385,"Untuk warga DKI Jakarta, saya ucapkan Selamat HUT DKI Jakarta ke-493, Dengan kondisi saat ini saya berharap warga Jakarta tetap sehat dan percaya kesulitan di masa pademi covid-19 ini akan membuat kita semakin kuat menghadapi berbagai cobaan - Selamat ulang tahun Jakarta https://t.co/zU159YztUZ",basuki_btp
2020-06-21 07:31:00+00:00,1274605723830362112,"Dua orang yang sedang beraktivitas saat Hari Bebas Kendaraan Bermotor (HBKB) atau car free day (CFD) dinyatakan reaktif COVID-19 usai melakukan rapid test yang diselenggarakan Polri secara massal, Minggu (21/6/2020) di Gelora Bung Karno.

https://t.co/6PDIEJjjdR",TirtoID
2020-06-21 03:28:18+00:00,1274544647126147072,Dua Warga Reaktif Usai Rapid Test Covid-19 saat CFD Jakarta https://t.co/jXhqMWpBNH,CNNIndonesia
2020-06-20 07:05:29+00:00,1274236913960972288,"social distancing? ❌
masker? ❌
kurang dari 20 orang? ❌
lokasi? ubud.
ada orang indonesia di sana? kalau dari foto2 sih kayaknya nggak.

jumlah orang terinfeksi #COVID19 di bali makin meningkat.

apakah mereka peduli? ❌

cc @BaleBengong @ditjen_imigrasi @imngurahrai @Indounik https://t.co/in2lFaSwgQ",JennyJusuf
2020-06-19 08:45:42+00:00,1273899747514826753,"Ibadah salat Jumat hari ini di Masjid Baitussalam dalam kompleks Istana Bogor, hanya diikuti sejumlah pejabat, pegawai dan Paspampres yang bertugas di lingkungan istana. Sesuai protokol kesehatan Covid-19, saf antarjemaah diatur 2 meter.

Bagaimana salat Jumat Anda hari ini? https://t.co/Uh2XBoMt7x",jokowi
2020-06-17 12:22:31+00:00,1273229534918332419,"Nggak sabar diskusi dengan dua kepala daerah hebat Pak @ganjarpranowo &amp; Pak @ridwankamil mengenai pandemi Covid-19. Bagi yang tertarik, bisa daftar mengikuti Webinar ini atau nonton langsung di Youtube @cokro_tv. https://t.co/KCky4718cy",TsamaraDKI
2020-06-16 11:54:04+00:00,1272859989263040512,Menhub Budi Karya menyatakan tak ada gelombang kedua Covid-19. https://t.co/xHRJ7CDLmb,tempodotco
2020-06-16 09:03:20+00:00,1272817022305370114,"Anggota frontliner yang terlibat dengan operasi covid19, selesai tugas balik berjumpa ibu, pura pura beli nasi lemak dari ibu. 

Lagu dia buat aku menangis terus. Thanks mat frontliner. 

Sumber whatsapp group. https://t.co/7VyTJ3XGqO",HermyRahim
2020-06-16 07:49:38+00:00,1272798476850458624,"Terkait RUU HIP, Pemerintah menunda utk membahasnya dan meminta DPR sbg pengusul utk lbh bnyk berdialog dan menyerap aspirasi dulu dgn semua elemen masyarakat. Pemerintah msh lbh fokus dulu utk menghadapi pandemi Covid-19. Menko Polhukam dan Menkum-HAM diminta menyampaikan ini.",mohmahfudmd
2020-06-15 11:47:14+00:00,1272495882030551041,Akhirnya kluar juga covid19 note pro https://t.co/jbfSwCTzAx,isishaki
2020-06-15 09:30:00+00:00,1272461345489850373,"Pemerintah mengalokasikan dana Rp677,2 triliun untuk percepatan penanganan Covid-19 dan pemulihan ekonomi nasional. Ini angka yang sangat besar.

Tata kelolanya harus baik, sasarannya harus tepat, prosedurnya sederhana, output dan outcome-nya harus maksimal bagi seluruh rakyat. https://t.co/5C8NNtfA40",jokowi
2020-06-15 08:21:44+00:00,1272444165507280896,"Saat ini dunia, termasuk Indonesia, menghadapi kondisi yang luar biasa sulitnya.
Kita harus mengendalikan Covid-19 agar tidak menyebar lebih luas, merawat yang sakit, sembari menjamin warga kurang mampu, yang terdampak Covid-19 untuk mendapatkan perlindungan dan bantuan sosial. https://t.co/jVkSSvM02n",jokowi
2020-06-14 02:00:00+00:00,1271985711772839937,"Kita semua ingin pandemi ini segera berakhir. Tapi kapan itu terjadi, tak seorang pun yang bisa memastikan. 

Maka, sembari menanti ditemukannya vaksin Covid-19, kehidupan harus tetap berjalan dengan mengadaptasi tatanan hidup baru. 

Kita ingin sehat, tapi juga tetap produktif. https://t.co/9If9uDMIzE",jokowi
2020-06-13 23:57:41+00:00,1271954927879778304,Pria 70 Tahun Ditagih Rp14 M Usai 2 Bulan Dirawat Covid-19 https://t.co/Pvh2sNn1Q1,CNNIndonesia
